"No.","Time","Source","Destination","Protocol","Length","Info"
"15511","618.216728326","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15512","618.216985192","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15513","618.217152989","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=8809 Ack=902904 Win=65536 Len=0"
"15514","618.217153090","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15515","618.217387674","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15516","618.217510965","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=8848 Ack=907082 Win=65536 Len=0"
"15517","618.217511072","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15518","618.217687266","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15519","618.217857198","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=8887 Ack=911260 Win=65536 Len=0"
"15520","618.217857307","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15521","618.217984808","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15522","618.218162748","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=8926 Ack=915438 Win=65536 Len=0"
"15523","618.218389924","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15524","618.218526808","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15525","618.218763304","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=8965 Ack=919616 Win=65536 Len=0"
"15526","618.218763417","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15527","618.218979832","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15528","618.219249665","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9004 Ack=923794 Win=65536 Len=0"
"15529","618.219343260","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15530","618.219522865","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15531","618.219708215","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9043 Ack=927972 Win=65536 Len=0"
"15532","618.219708348","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15533","618.219708391","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15534","618.219882293","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9082 Ack=932150 Win=65536 Len=0"
"15535","618.219882381","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15536","618.220032965","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15537","618.220158229","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9121 Ack=936328 Win=65536 Len=0"
"15538","618.220158315","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15539","618.220307445","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15540","618.220466378","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9160 Ack=940506 Win=65536 Len=0"
"15541","618.220466473","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15542","618.220615191","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15543","618.220711782","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9199 Ack=944684 Win=65536 Len=0"
"15544","618.220777279","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15545","618.220971284","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15546","618.221011084","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9238 Ack=948862 Win=65536 Len=0"
"15547","618.221040445","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15548","618.221238798","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15549","618.221373566","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9277 Ack=953040 Win=65536 Len=0"
"15550","618.221373685","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15551","618.221576556","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15552","618.221723634","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9316 Ack=957218 Win=65536 Len=0"
"15553","618.221723729","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15554","618.221909103","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15555","618.222090748","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9355 Ack=961396 Win=65536 Len=0"
"15556","618.222090865","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15557","618.222236208","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15558","618.222417505","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9394 Ack=965574 Win=65536 Len=0"
"15559","618.222417610","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15560","618.222591809","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15561","618.222745683","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9433 Ack=969752 Win=65536 Len=0"
"15562","618.222745791","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15563","618.222914793","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15564","618.223049370","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9472 Ack=973930 Win=65536 Len=0"
"15565","618.223120419","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15566","618.223510269","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15567","618.223717946","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9511 Ack=978108 Win=65536 Len=0"
"15568","618.223718085","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15569","618.223928268","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15570","618.224144301","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9550 Ack=982286 Win=65536 Len=0"
"15571","618.224181191","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15572","618.225930025","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15573","618.226147162","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9589 Ack=986464 Win=65536 Len=0"
"15574","618.226147311","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15575","618.226367046","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15576","618.226571230","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9628 Ack=990642 Win=65536 Len=0"
"15577","618.226571365","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15578","618.226791894","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15579","618.227039147","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9667 Ack=994820 Win=65536 Len=0"
"15580","618.227039228","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15581","618.227413983","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15582","618.227679145","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9706 Ack=998998 Win=65536 Len=0"
"15583","618.227679269","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15584","618.227749623","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15585","618.228035126","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9745 Ack=1003176 Win=65536 Len=0"
"15586","618.228035225","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15587","618.228136358","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15588","618.228277813","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9784 Ack=1007354 Win=65536 Len=0"
"15589","618.228277931","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15590","618.228514216","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15591","618.228679221","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9823 Ack=1011532 Win=65536 Len=0"
"15592","618.228679320","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15593","618.228868970","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15594","618.229094453","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9862 Ack=1015710 Win=65536 Len=0"
"15595","618.229166212","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15596","618.229368873","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15597","618.229400301","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9901 Ack=1019888 Win=65536 Len=0"
"15598","618.229494475","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15599","618.229685530","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15600","618.229816772","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9940 Ack=1024066 Win=65536 Len=0"
"15601","618.229816916","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15602","618.229958641","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15603","618.230115381","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=9979 Ack=1028244 Win=65536 Len=0"
"15604","618.230115525","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15605","618.230275375","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15606","618.230358521","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10018 Ack=1032422 Win=65536 Len=0"
"15607","618.230358624","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15608","618.230642194","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15609","618.230706767","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10057 Ack=1036600 Win=65536 Len=0"
"15610","618.230706881","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15611","618.230929180","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15612","618.231045309","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10096 Ack=1040778 Win=65536 Len=0"
"15613","618.231045398","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15614","618.231224189","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15615","618.231407257","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10135 Ack=1044956 Win=65536 Len=0"
"15616","618.231407368","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15617","618.232162221","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15618","618.232346122","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10174 Ack=1049134 Win=65536 Len=0"
"15619","618.232346235","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15620","618.232606324","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15621","618.232760980","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10213 Ack=1053312 Win=65536 Len=0"
"15622","618.233124178","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15623","618.233290080","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15624","618.233463475","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10252 Ack=1057490 Win=65536 Len=0"
"15625","618.233463609","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15626","618.233631195","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15627","618.233726656","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10291 Ack=1061668 Win=65536 Len=0"
"15628","618.233726759","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15629","618.233908263","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15630","618.234059036","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10330 Ack=1065846 Win=65536 Len=0"
"15631","618.234059187","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15632","618.234165832","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15633","618.234304748","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10369 Ack=1070024 Win=65536 Len=0"
"15634","618.234304833","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15635","618.234437288","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15636","618.234592658","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10408 Ack=1074202 Win=65536 Len=0"
"15637","618.234592737","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15638","618.234748274","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15639","618.234866817","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10447 Ack=1078380 Win=65536 Len=0"
"15640","618.234866928","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15641","618.235042348","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15642","618.235218498","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10486 Ack=1082558 Win=65536 Len=0"
"15643","618.235218633","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15644","618.235364677","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15645","618.235609602","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10525 Ack=1086736 Win=65536 Len=0"
"15646","618.235609735","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15647","618.235783347","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15648","618.235929499","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10564 Ack=1090914 Win=65536 Len=0"
"15649","618.235929596","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15650","618.236069507","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15651","618.236252588","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10603 Ack=1095092 Win=65536 Len=0"
"15652","618.236252730","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15653","618.236453587","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15654","618.236453692","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10642 Ack=1099270 Win=65536 Len=0"
"15655","618.236453732","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15656","618.236641382","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15657","618.236765845","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10681 Ack=1103448 Win=65536 Len=0"
"15658","618.236857131","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15659","618.237003835","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15660","618.237155132","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10720 Ack=1107626 Win=65536 Len=0"
"15661","618.237155262","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15662","618.237857255","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15663","618.238015708","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10759 Ack=1111804 Win=65536 Len=0"
"15664","618.238015806","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15665","618.238150676","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15666","618.238304617","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10798 Ack=1115982 Win=65536 Len=0"
"15667","618.238304712","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15668","618.238447501","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15669","618.238663043","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10837 Ack=1120160 Win=65536 Len=0"
"15670","618.238663140","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15671","618.238854625","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15672","618.238981653","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10876 Ack=1124338 Win=65536 Len=0"
"15673","618.238981767","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15674","618.239173469","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15675","618.239338312","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10915 Ack=1128516 Win=65536 Len=0"
"15676","618.239869407","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15677","618.240007125","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15678","618.240220816","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10954 Ack=1132694 Win=65536 Len=0"
"15679","618.240220912","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15680","618.240454848","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15681","618.240532435","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=10993 Ack=1136872 Win=65536 Len=0"
"15682","618.240532573","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15683","618.240887339","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15684","618.240887542","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11032 Ack=1141050 Win=65536 Len=0"
"15685","618.240952153","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15686","618.241190182","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15687","618.241449659","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11071 Ack=1145228 Win=65536 Len=0"
"15688","618.241612748","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15689","618.242246692","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15690","618.242402969","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11110 Ack=1149406 Win=65536 Len=0"
"15691","618.242403097","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15692","618.242622196","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15693","618.242974192","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11149 Ack=1153584 Win=65536 Len=0"
"15694","618.242974540","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15695","618.243060887","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15696","618.243383385","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11188 Ack=1157762 Win=65536 Len=0"
"15697","618.243383508","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15698","618.243576706","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15699","618.243739210","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11227 Ack=1161940 Win=65536 Len=0"
"15700","618.243739279","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15701","618.243884185","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15702","618.243999414","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11266 Ack=1166118 Win=65536 Len=0"
"15703","618.243999492","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15704","618.244119708","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15705","618.244255550","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11305 Ack=1170296 Win=65536 Len=0"
"15706","618.244255627","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15707","618.244439795","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15708","618.244562412","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11344 Ack=1174474 Win=65536 Len=0"
"15709","618.244562502","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15710","618.244763258","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15711","618.244826883","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11383 Ack=1178652 Win=65536 Len=0"
"15712","618.244923274","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15713","618.245084524","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15714","618.245241422","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11422 Ack=1182830 Win=65536 Len=0"
"15715","618.245241569","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15716","618.245447029","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15717","618.245550415","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11461 Ack=1187008 Win=65536 Len=0"
"15718","618.245550534","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15719","618.246251553","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15720","618.246453614","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11500 Ack=1191186 Win=65536 Len=0"
"15721","618.246453701","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15722","618.246610652","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15723","618.246747106","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11539 Ack=1195364 Win=65536 Len=0"
"15724","618.246747222","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15725","618.246891366","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15726","618.247174628","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11578 Ack=1199542 Win=65536 Len=0"
"15727","618.247174722","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15728","618.247252085","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15729","618.247461162","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11617 Ack=1203720 Win=65536 Len=0"
